dt,x,y,position,velocity,acceleration,jerk,heading
0.005000,3.655408,11.315739,2.919863,3.985032,-2.996633,0.057996,0.010920
0.005000,3.675257,11.315957,2.939713,3.970050,-2.996347,0.057216,0.011032
0.005000,3.695031,11.316177,2.959488,3.955070,-2.996058,0.057919,0.011144
0.005000,3.714731,11.316397,2.979189,3.940091,-2.995774,0.056648,0.011256
0.005000,3.734355,11.316619,2.998814,3.925113,-2.995487,0.057356,0.011369
0.005000,3.753904,11.316843,3.018365,3.910137,-2.995205,0.056451,0.011481
0.005000,3.773379,11.317067,3.037841,3.895163,-2.994921,0.056752,0.011594
0.005000,3.792779,11.317293,3.057242,3.880189,-2.994641,0.056149,0.011706
0.005000,3.812103,11.317521,3.076568,3.865218,-2.994360,0.056225,0.011819
0.005000,3.831353,11.317749,3.095819,3.850247,-2.994081,0.055814,0.011932
0.005000,3.850528,11.317979,3.114995,3.835278,-2.993802,0.055685,0.012045
0.005000,3.869628,11.318210,3.134097,3.820311,-2.993525,0.055498,0.012157
0.005000,3.888654,11.318443,3.153124,3.805344,-2.993249,0.055177,0.012270
0.005000,3.907604,11.318676,3.172076,3.790380,-2.992973,0.055077,0.012383
0.005000,3.926480,11.318911,3.190953,3.775416,-2.992699,0.054877,0.012496
0.005000,3.945281,11.319147,3.209755,3.760454,-2.992427,0.054373,0.012609
0.005000,3.964006,11.319384,3.228482,3.745493,-2.992154,0.054675,0.012722
0.005000,3.982658,11.319623,3.247135,3.730534,-2.991884,0.054016,0.012835
0.005000,4.001234,11.319862,3.265713,3.715576,-2.991614,0.053856,0.012947
0.005000,4.019736,11.320103,3.284216,3.700619,-2.991344,0.054029,0.013060
0.005000,4.038162,11.320344,3.302644,3.685664,-2.991077,0.053353,0.013173
0.005000,4.056514,11.320587,3.320998,3.670709,-2.990812,0.053111,0.013286
0.005000,4.074791,11.320831,3.339277,3.655757,-2.990545,0.053476,0.013399
0.005000,4.092994,11.321076,3.357481,3.640805,-2.990280,0.052899,0.013512
0.005000,4.111121,11.321322,3.375610,3.625855,-2.990019,0.052146,0.013625
0.005000,4.129174,11.321569,3.393665,3.610906,-2.989755,0.052812,0.013737
0.005000,4.147152,11.321817,3.411644,3.595959,-2.989493,0.052376,0.013850
0.005000,4.165056,11.322066,3.429549,3.581013,-2.989233,0.052025,0.013963
0.005000,4.182884,11.322316,3.447380,3.566068,-2.988976,0.051522,0.014075
0.005000,4.200638,11.322567,3.465135,3.551124,-2.988718,0.051470,0.014188
0.005000,4.218317,11.322819,3.482816,3.536182,-2.988459,0.051754,0.014300
0.005000,4.235922,11.323071,3.500423,3.521241,-2.988204,0.051158,0.014413
0.005000,4.253451,11.323325,3.517954,3.506301,-2.987949,0.050940,0.014525
0.005000,4.270906,11.323580,3.535411,3.491363,-2.987695,0.050723,0.014637
0.005000,4.288286,11.323835,3.552793,3.476426,-2.987443,0.050473,0.014749
0.005000,4.305592,11.324091,3.570100,3.461490,-2.987194,0.049845,0.014862
0.005000,4.322823,11.324348,3.587333,3.446555,-2.986941,0.050577,0.014974
0.005000,4.339979,11.324606,3.604491,3.431621,-2.986692,0.049866,0.015085
0.005000,4.357060,11.324865,3.621575,3.416689,-2.986443,0.049651,0.015197
0.005000,4.374067,11.325124,3.638584,3.401758,-2.986196,0.049436,0.015309
0.005000,4.390999,11.325384,3.655518,3.386829,-2.985950,0.049222,0.015420
0.005000,4.407857,11.325645,3.672377,3.371900,-2.985705,0.049009,0.015532
0.005000,4.424640,11.325907,3.689162,3.356973,-2.985461,0.048796,0.015643
0.005000,4.441348,11.326169,3.705872,3.342047,-2.985218,0.048583,0.015754
0.005000,4.457981,11.326432,3.722508,3.327122,-2.984976,0.048371,0.015866
0.005000,4.474540,11.326696,3.739069,3.312198,-2.984735,0.048160,0.015976
0.005000,4.491025,11.326960,3.755555,3.297276,-2.984496,0.047949,0.016087
